,department,education,gender,no_of_trainings,age,previous_year_rating,length_of_service,kpi_80,award_won,avg_training_score,is_promoted,sum_metric,total_score
300,Finance,Bachelor's,m,1,34,1.5,8,0.0,0,57.0,0,1.0,57.0
301,Sales & Marketing,Bachelor's,m,1,32,1.5,5,0.0,0,49.0,0,1.0,49.0
302,Operations,Bachelor's,f,1,30,5.0,4,0.0,0,60.0,0,5.0,60.0
303,Analytics,Bachelor's,m,1,32,1.5,4,0.0,0,85.0,0,1.0,85.0
304,Sales & Marketing,Master's & above,m,1,40,5.0,8,0.0,0,50.0,0,5.0,50.0
305,Sales & Marketing,Bachelor's,m,1,26,1.5,2,0.0,0,45.0,0,1.0,90.0
306,Sales & Marketing,Master's & above,m,1,52,1.5,13,0.0,0,51.0,0,1.0,102.0
307,Technology,Master's & above,m,1,43,2.0,5,0.0,0,85.0,0,2.0,130.5
308,Procurement,Bachelor's,m,1,28,3.0,1,0.0,0,67.0,0,,67.0
309,Analytics,Bachelor's,m,1,27,3.0,1,0.0,0,85.0,0,,85.0
310,Technology,Master's & above,f,1,43,1.5,12,0.0,0,80.0,0,1.0,130.5
311,Sales & Marketing,Master's & above,m,1,31,1.5,6,0.0,0,52.0,0,1.0,104.0
312,Procurement,Bachelor's,m,1,33,2.0,7,0.0,0,65.0,0,2.0,65.0
313,Technology,Bachelor's,m,1,32,3.0,5,0.0,0,76.0,0,3.0,76.0
314,Technology,Bachelor's,f,1,28,4.0,4,0.0,0,80.0,0,4.0,80.0
315,HR,Master's & above,m,1,32,3.0,9,0.0,0,46.0,0,3.0,46.0
316,Operations,Bachelor's,m,1,29,3.0,5,0.0,0,61.0,0,3.0,61.0
317,Procurement,Bachelor's,m,1,50,4.0,7,1.0,0,74.0,0,5.0,74.0
318,Technology,Bachelor's,m,1,25,4.0,3,0.0,0,81.0,0,4.0,81.0
319,Operations,Bachelor's,m,1,33,5.0,2,0.0,0,56.0,0,5.0,56.0
320,Technology,Bachelor's,m,1,31,4.0,6,1.0,0,77.0,0,5.0,77.0
321,HR,Below Secondary,f,1,26,3.0,1,1.0,0,49.0,0,,49.0
322,Procurement,Master's & above,m,1,41,3.0,4,0.0,0,76.0,0,3.0,76.0
323,Technology,Bachelor's,m,1,38,3.0,7,0.0,0,81.0,0,3.0,81.0
324,Sales & Marketing,Bachelor's,m,1,27,1.5,6,0.0,0,50.0,0,1.0,100.0
325,Sales & Marketing,Master's & above,m,1,42,5.0,11,0.0,0,50.0,0,5.0,50.0
326,Sales & Marketing,Master's & above,m,1,30,3.0,3,0.0,0,48.0,0,3.0,48.0
327,Operations,Bachelor's,m,1,31,5.0,9,1.0,0,59.0,0,6.0,118.0
328,HR,Bachelor's,f,1,50,4.0,12,0.0,0,47.0,0,4.0,47.0
329,Operations,Bachelor's,m,1,31,3.0,5,1.0,0,61.0,0,4.0,61.0
330,Analytics,Bachelor's,m,1,29,3.0,1,0.0,0,82.0,0,,82.0
331,Legal,Bachelor's,m,1,30,3.0,3,0.0,0,62.0,0,3.0,62.0
332,Sales & Marketing,Bachelor's,m,1,33,5.0,6,1.0,0,48.0,1,6.0,48.0
333,Analytics,Bachelor's,m,1,31,2.0,7,0.0,0,89.0,0,2.0,89.0
334,Technology,Bachelor's,m,1,25,3.0,2,0.0,0,79.0,0,3.0,130.5
335,Technology,Bachelor's,f,1,35,3.0,7,0.0,0,82.0,0,3.0,130.5
336,Analytics,Bachelor's,m,1,29,5.0,5,1.0,0,86.0,0,6.0,86.0
337,Technology,Master's & above,m,1,45,3.0,13,0.0,0,76.0,0,3.0,76.0
338,Operations,Bachelor's,f,1,31,3.0,2,0.0,0,58.0,0,3.0,58.0
339,Analytics,Bachelor's,m,1,31,5.0,8,1.0,0,88.0,0,6.0,88.0
340,Sales & Marketing,Bachelor's,m,1,34,3.0,6,0.0,0,50.0,0,3.0,130.5
341,Procurement,Bachelor's,f,1,29,5.0,2,1.0,0,69.0,0,6.0,69.0
342,Sales & Marketing,Bachelor's,m,1,25,3.0,1,1.0,0,54.0,0,,54.0
343,Sales & Marketing,Master's & above,m,1,37,3.0,10,0.0,0,49.0,0,3.0,49.0
344,Operations,Master's & above,m,1,39,5.0,5,1.0,0,56.0,0,6.0,56.0
345,Sales & Marketing,Bachelor's,m,1,43,5.0,13,1.0,0,50.0,0,6.0,50.0
346,Sales & Marketing,Bachelor's,f,1,36,3.0,7,0.0,0,47.0,0,3.0,94.0
347,HR,Master's & above,f,1,48,3.0,5,0.0,0,53.0,0,3.0,53.0
348,Legal,Bachelor's,m,1,31,4.0,5,1.0,0,62.0,0,5.0,62.0
349,Analytics,Bachelor's,m,1,38,4.0,8,0.0,0,82.0,0,4.0,82.0
350,Operations,Bachelor's,m,1,27,4.0,2,0.0,0,57.0,0,4.0,57.0
351,Operations,Bachelor's,m,1,37,3.0,10,1.0,0,58.0,0,4.0,58.0
352,Sales & Marketing,Bachelor's,f,1,32,3.0,9,0.0,0,46.0,0,3.0,92.0
353,HR,Bachelor's,f,1,46,3.0,3,0.0,0,54.0,0,3.0,54.0
354,Sales & Marketing,Bachelor's,m,1,54,5.0,13,0.0,0,48.0,0,5.0,48.0
355,Operations,Bachelor's,m,1,40,4.0,4,1.0,0,56.0,0,5.0,56.0
356,Technology,Below Secondary,m,1,22,5.0,2,1.0,0,76.0,0,6.0,76.0
357,Sales & Marketing,Master's & above,f,1,39,3.0,9,1.0,0,53.0,0,4.0,53.0
358,Operations,Bachelor's,f,1,33,4.0,5,0.0,0,62.0,0,4.0,62.0
359,Technology,Master's & above,m,1,31,5.0,3,1.0,0,83.0,0,6.0,83.0
360,Technology,Bachelor's,m,1,28,5.0,5,0.0,0,82.0,1,5.0,82.0
361,Analytics,Bachelor's,m,1,28,3.0,1,0.0,0,87.0,0,,87.0
362,Analytics,Bachelor's,f,1,32,5.0,3,1.0,0,88.0,1,6.0,88.0
363,Analytics,Bachelor's,m,1,30,3.0,3,0.0,0,83.0,0,3.0,130.5
364,Procurement,Master's & above,m,1,33,3.0,7,0.0,0,68.0,0,3.0,68.0
365,Sales & Marketing,Bachelor's,m,1,24,3.0,2,0.0,0,52.0,0,3.0,104.0
366,Operations,Bachelor's,m,1,35,4.0,3,0.0,0,66.0,0,4.0,66.0
367,Sales & Marketing,Master's & above,m,1,37,3.0,8,0.0,0,52.0,0,3.0,52.0
368,HR,Below Secondary,f,1,20,4.0,2,0.0,0,50.0,0,4.0,50.0
369,Operations,Bachelor's,f,1,34,1.5,3,0.0,0,56.0,0,1.0,56.0
370,Operations,Bachelor's,m,1,31,5.0,2,0.0,0,58.0,0,5.0,116.0
371,Sales & Marketing,Master's & above,m,1,52,5.0,9,0.0,0,52.0,0,5.0,104.0
372,Sales & Marketing,Master's & above,m,1,40,1.5,12,0.0,0,43.0,0,1.0,129.0
373,Procurement,Master's & above,f,1,41,3.0,7,0.0,0,72.0,0,3.0,130.5
374,Finance,Bachelor's,m,1,30,3.0,9,0.0,0,63.0,0,3.0,126.0
375,Sales & Marketing,Master's & above,m,1,43,3.0,8,0.0,0,51.0,0,3.0,51.0
376,Sales & Marketing,Master's & above,m,1,40,5.0,13,0.0,0,45.0,0,5.0,45.0
377,Operations,Master's & above,f,1,38,4.0,9,1.0,0,65.0,0,5.0,130.0
378,Sales & Marketing,Bachelor's,f,1,39,1.5,6,0.0,0,49.0,0,1.0,49.0
379,Sales & Marketing,Master's & above,m,1,35,3.0,7,0.0,0,56.0,0,3.0,112.0
380,Sales & Marketing,Master's & above,f,1,39,4.0,5,1.0,0,46.0,0,5.0,46.0
381,Sales & Marketing,Master's & above,m,1,54,5.0,11,1.0,0,50.0,0,6.0,50.0
382,Sales & Marketing,Master's & above,m,1,34,4.0,7,0.0,0,50.0,0,4.0,100.0
383,Sales & Marketing,Bachelor's,m,1,32,3.0,7,0.0,0,49.0,0,3.0,49.0
384,Sales & Marketing,Bachelor's,m,1,32,1.5,2,1.0,0,53.0,0,2.0,53.0
385,Operations,Master's & above,f,1,37,4.0,9,0.0,0,63.0,0,4.0,126.0
386,Procurement,Bachelor's,f,1,36,4.0,7,1.0,0,70.0,0,5.0,70.0
387,HR,Bachelor's,f,1,32,5.0,7,1.0,0,47.0,0,6.0,47.0
388,Legal,Master's & above,m,1,37,2.0,8,0.0,0,58.0,0,2.0,58.0
389,Sales & Marketing,Bachelor's,m,1,31,1.5,5,0.0,0,46.0,0,1.0,46.0
390,Procurement,Bachelor's,m,1,50,5.0,13,1.0,0,70.0,0,6.0,70.0
391,Sales & Marketing,Master's & above,m,1,34,5.0,4,1.0,0,51.0,0,6.0,51.0
392,HR,Bachelor's,f,1,26,4.0,2,0.0,0,50.0,0,4.0,50.0
393,Operations,Master's & above,m,1,41,2.0,6,0.0,0,57.0,0,2.0,57.0
394,Procurement,Bachelor's,f,1,46,4.0,3,0.0,0,70.0,0,4.0,70.0
395,Technology,Bachelor's,f,1,23,3.0,2,1.0,0,84.0,0,5.0,84.0
396,Procurement,Master's & above,m,1,47,5.0,13,0.0,0,72.0,0,5.0,72.0
397,Analytics,Bachelor's,m,1,32,1.5,7,0.0,0,84.0,0,1.0,84.0
398,Technology,Master's & above,m,1,36,1.5,5,0.0,0,80.0,0,1.0,80.0
399,R&D,Bachelor's,m,1,27,5.0,2,0.0,0,86.0,0,5.0,130.5
400,Sales & Marketing,Bachelor's,m,1,30,5.0,7,1.0,0,48.0,0,6.0,48.0
401,Sales & Marketing,Bachelor's,m,1,30,3.0,6,0.0,0,50.0,0,3.0,100.0
402,Technology,Bachelor's,f,1,28,3.0,6,0.0,0,75.0,0,3.0,75.0
403,Sales & Marketing,Bachelor's,m,1,27,2.0,4,0.0,0,49.0,0,2.0,49.0
404,Technology,Bachelor's,m,1,30,2.0,2,0.0,0,79.0,0,2.0,130.5
405,Procurement,Bachelor's,f,1,36,5.0,3,1.0,0,71.0,1,6.0,71.0
406,Technology,Bachelor's,m,1,32,3.0,6,1.0,0,81.0,0,4.0,81.0
407,HR,Master's & above,m,1,38,1.5,7,0.0,0,46.0,0,1.0,46.0
408,Operations,Master's & above,f,1,35,3.0,7,0.0,0,60.0,0,3.0,120.0
409,Technology,Master's & above,m,1,54,4.0,13,0.0,0,78.0,0,5.0,78.0
410,Sales & Marketing,Master's & above,m,1,34,3.0,7,0.0,0,47.0,0,3.0,47.0
411,Sales & Marketing,Bachelor's,m,1,39,3.0,11,0.0,0,47.0,0,3.0,94.0
412,Operations,Bachelor's,f,1,35,4.0,9,0.0,0,56.0,0,4.0,56.0
413,Operations,Master's & above,f,1,31,3.0,2,0.0,0,62.0,0,3.0,124.0
414,Operations,Bachelor's,m,1,31,4.0,6,0.0,0,56.0,0,4.0,56.0
415,Analytics,Master's & above,m,1,31,2.0,3,1.0,0,84.0,0,3.0,84.0
416,Finance,Bachelor's,f,1,29,2.0,5,0.0,0,62.0,0,2.0,62.0
417,Procurement,Bachelor's,f,1,35,5.0,9,1.0,0,69.0,1,6.0,69.0
418,Procurement,Bachelor's,f,1,25,3.0,1,1.0,0,67.0,0,,67.0
419,Operations,Bachelor's,f,1,34,3.0,9,0.0,0,61.0,0,3.0,61.0
420,Sales & Marketing,Bachelor's,m,1,49,5.0,6,0.0,0,52.0,0,5.0,52.0
421,Procurement,Bachelor's,f,1,30,3.0,4,1.0,0,68.0,0,4.0,130.5
422,Sales & Marketing,Bachelor's,m,1,38,5.0,7,0.0,0,49.0,0,5.0,49.0
423,Sales & Marketing,Master's & above,m,1,33,4.0,7,0.0,0,56.0,0,4.0,56.0
424,Sales & Marketing,Bachelor's,m,1,28,3.0,1,0.0,0,50.0,0,3.0,50.0
425,Finance,Bachelor's,f,1,27,2.0,4,0.0,0,59.0,0,2.0,118.0
426,Technology,Bachelor's,f,1,27,1.5,2,0.0,0,77.0,0,1.0,77.0
427,Operations,Bachelor's,f,1,36,3.0,5,0.0,0,60.0,0,3.0,60.0
428,Analytics,Master's & above,m,1,39,3.0,5,0.0,0,90.0,0,3.0,130.5
429,HR,Bachelor's,m,1,25,3.0,1,0.0,0,49.0,0,,49.0
430,Sales & Marketing,Master's & above,f,1,38,3.0,3,1.0,0,51.0,0,4.0,51.0
431,Technology,Bachelor's,m,1,36,4.0,3,0.0,0,80.0,0,4.0,80.0
432,HR,Bachelor's,m,1,34,3.0,6,0.0,0,48.0,0,3.0,48.0
433,Analytics,Bachelor's,m,1,30,4.0,2,1.0,0,81.0,0,5.0,81.0
434,R&D,Master's & above,m,1,34,3.0,4,0.0,0,81.0,0,3.0,130.5
435,Technology,Bachelor's,f,1,33,3.0,6,0.0,0,79.0,0,3.0,130.5
436,Sales & Marketing,Bachelor's,m,1,47,1.5,13,0.0,0,51.0,0,1.0,51.0
437,Procurement,Bachelor's,f,1,28,3.0,1,0.0,0,70.0,0,,70.0
438,Procurement,Master's & above,m,1,43,3.0,13,0.0,0,66.0,0,3.0,66.0
439,Sales & Marketing,Bachelor's,f,1,46,2.0,8,0.0,0,54.0,0,2.0,54.0
440,Sales & Marketing,Bachelor's,m,1,32,1.5,9,0.0,0,52.0,0,1.0,52.0
441,Analytics,Master's & above,m,1,30,3.0,6,0.0,0,85.0,0,3.0,130.5
442,Operations,Master's & above,f,1,34,4.0,9,1.0,0,56.0,0,5.0,56.0
443,Sales & Marketing,Bachelor's,m,1,33,5.0,9,1.0,0,51.0,0,6.0,51.0
444,Technology,Bachelor's,m,1,33,1.5,8,0.0,0,80.0,0,1.0,80.0
445,Technology,Bachelor's,m,1,26,3.0,2,0.0,0,82.0,0,3.0,130.5
446,Procurement,Bachelor's,m,1,54,5.0,6,0.0,0,86.0,1,5.0,130.5
447,Technology,Master's & above,m,1,44,4.0,13,1.0,0,81.0,0,5.0,130.5
448,Operations,Bachelor's,m,1,54,5.0,2,1.0,0,57.0,0,6.0,57.0
449,Finance,Bachelor's,m,1,27,3.0,1,0.0,0,58.0,0,,58.0
450,Technology,Below Secondary,m,1,25,3.0,1,1.0,0,76.0,0,,76.0
451,Operations,Bachelor's,m,1,40,5.0,3,1.0,0,55.0,1,6.0,55.0
452,Finance,Bachelor's,m,1,27,3.0,1,1.0,0,57.0,0,,57.0
453,HR,Bachelor's,f,1,26,5.0,5,0.0,0,50.0,0,5.0,50.0
454,Sales & Marketing,Bachelor's,m,1,54,3.0,4,1.0,0,51.0,1,4.0,51.0
455,Analytics,Bachelor's,m,1,27,5.0,4,1.0,0,89.0,0,6.0,130.5
456,Sales & Marketing,Bachelor's,m,1,37,2.0,10,0.0,0,49.0,0,2.0,49.0
457,Technology,Master's & above,m,1,31,4.0,4,1.0,0,79.0,0,5.0,130.5
458,Procurement,Master's & above,m,1,33,5.0,2,1.0,0,91.0,1,7.0,91.0
459,Technology,Bachelor's,m,1,41,3.0,13,0.0,0,86.0,0,3.0,86.0
460,Sales & Marketing,Master's & above,f,1,54,3.0,13,0.0,0,50.0,0,3.0,50.0
461,Operations,Bachelor's,f,1,28,1.5,2,0.0,0,63.0,0,1.0,63.0
462,Operations,Bachelor's,m,1,27,3.0,1,1.0,0,59.0,0,,59.0
463,Technology,Bachelor's,f,1,26,3.0,1,0.0,0,84.0,0,,84.0
464,Procurement,Master's & above,f,1,32,2.0,5,0.0,0,72.0,0,2.0,130.5
465,Sales & Marketing,Master's & above,m,1,35,3.0,1,0.0,0,47.0,0,,47.0
466,Sales & Marketing,Bachelor's,m,1,35,2.0,8,0.0,0,53.0,0,2.0,53.0
467,Sales & Marketing,Bachelor's,m,1,28,4.0,3,0.0,0,51.0,0,4.0,51.0
468,Analytics,Bachelor's,m,1,38,3.0,4,0.0,0,86.0,0,3.0,130.5
469,Sales & Marketing,Bachelor's,m,1,46,3.0,13,0.0,0,48.0,0,3.0,48.0
470,Sales & Marketing,Bachelor's,m,1,34,2.0,8,0.0,0,48.0,0,2.0,48.0
471,Sales & Marketing,Bachelor's,m,1,43,1.5,13,0.0,0,49.0,0,1.0,49.0
472,Sales & Marketing,Bachelor's,f,1,29,3.0,2,0.0,0,55.0,0,3.0,55.0
473,Sales & Marketing,Bachelor's,m,1,25,3.0,1,0.0,0,45.0,0,,130.5
474,Sales & Marketing,Bachelor's,f,1,32,2.0,2,0.0,0,51.0,0,2.0,51.0
475,Procurement,Master's & above,f,1,54,3.0,13,0.0,0,74.0,0,3.0,130.5
476,Analytics,Bachelor's,m,1,34,3.0,3,0.0,0,87.0,0,3.0,87.0
477,Legal,Bachelor's,m,1,33,4.0,2,0.0,0,56.0,0,4.0,56.0
478,Procurement,Bachelor's,m,1,30,3.0,5,0.0,0,86.0,1,3.0,86.0
479,Procurement,Below Secondary,f,1,23,3.0,2,0.0,0,66.0,0,3.0,66.0
480,Operations,Bachelor's,f,1,32,4.0,3,0.0,0,62.0,0,4.0,62.0
481,HR,Master's & above,f,1,37,5.0,4,1.0,0,47.0,0,6.0,47.0
482,R&D,Master's & above,m,1,35,5.0,6,1.0,0,86.0,0,6.0,86.0
483,Technology,Bachelor's,m,1,30,3.0,1,0.0,0,79.0,0,,79.0
484,Analytics,Bachelor's,m,1,27,4.0,2,0.0,0,87.0,0,4.0,87.0
485,Operations,Bachelor's,m,1,39,5.0,11,1.0,0,56.0,0,6.0,56.0
486,Sales & Marketing,Master's & above,f,1,45,3.0,11,0.0,0,43.0,0,3.0,43.0
487,Technology,Master's & above,f,1,37,2.0,4,1.0,0,79.0,0,3.0,79.0
488,Analytics,Bachelor's,m,1,35,3.0,10,0.0,0,85.0,0,3.0,85.0
489,Procurement,Bachelor's,f,1,38,3.0,9,0.0,0,67.0,0,4.0,67.0
490,Sales & Marketing,Bachelor's,f,1,42,5.0,6,1.0,0,52.0,0,6.0,52.0
491,Technology,Master's & above,f,1,41,3.0,7,0.0,0,76.0,0,3.0,76.0
492,HR,Below Secondary,f,1,25,3.0,1,0.0,0,51.0,0,,51.0
493,Operations,Bachelor's,m,1,39,4.0,7,1.0,0,57.0,0,5.0,57.0
494,Analytics,Bachelor's,m,1,34,5.0,10,1.0,0,83.0,1,6.0,130.5
495,Sales & Marketing,Bachelor's,m,1,47,3.0,13,0.0,0,52.0,0,3.0,52.0
496,Sales & Marketing,Bachelor's,m,1,51,4.0,3,1.0,0,66.0,1,5.0,66.0
497,Technology,Bachelor's,f,1,24,3.0,1,1.0,0,80.0,0,,80.0
498,Sales & Marketing,Master's & above,m,1,39,5.0,3,1.0,0,52.0,0,6.0,52.0
499,Operations,Bachelor's,m,1,34,3.0,7,0.0,0,64.0,0,3.0,64.0
500,Operations,Master's & above,m,1,33,3.0,6,0.0,0,63.0,0,3.0,63.0
501,Technology,Master's & above,m,1,34,4.0,10,0.0,0,81.0,0,4.0,81.0
502,Technology,Master's & above,m,1,50,2.0,13,0.0,0,81.0,0,2.0,81.0
503,Operations,Bachelor's,f,1,32,1.5,5,1.0,0,61.0,0,2.0,122.0
504,Technology,Master's & above,m,1,50,3.0,13,0.0,0,78.0,0,3.0,78.0
505,Analytics,Bachelor's,m,1,28,3.0,4,0.0,0,85.0,0,3.0,85.0
506,Operations,Bachelor's,f,1,30,3.0,4,1.0,0,64.0,0,4.0,64.0
507,Technology,Master's & above,f,1,32,2.0,8,0.0,0,78.0,0,2.0,130.5
508,Sales & Marketing,Bachelor's,m,1,32,3.0,7,1.0,0,51.0,0,4.0,51.0
509,Procurement,Bachelor's,m,1,49,3.0,13,0.0,0,72.0,0,3.0,72.0
510,Sales & Marketing,Bachelor's,m,1,34,1.5,7,0.0,0,51.0,0,1.0,51.0
511,Operations,Master's & above,m,1,54,4.0,13,0.0,0,62.0,0,4.0,62.0
512,HR,Master's & above,m,1,36,3.0,9,0.0,0,47.0,0,3.0,47.0
513,Sales & Marketing,Bachelor's,m,1,38,5.0,10,1.0,0,51.0,0,6.0,51.0
514,Analytics,Bachelor's,m,1,24,2.0,3,0.0,0,88.0,0,2.0,130.5
515,Procurement,Bachelor's,m,1,30,3.0,1,1.0,0,66.0,0,,130.5
516,Sales & Marketing,Bachelor's,m,1,40,5.0,11,0.0,0,51.0,0,5.0,51.0
517,Operations,Master's & above,f,1,34,3.0,3,0.0,0,77.0,1,3.0,130.5
518,Operations,Bachelor's,f,1,47,5.0,13,0.0,0,57.0,0,5.0,57.0
519,Sales & Marketing,Bachelor's,m,1,28,5.0,5,0.0,0,53.0,0,5.0,53.0
520,Technology,Master's & above,f,1,51,4.0,13,1.0,0,79.0,0,5.0,79.0
521,Analytics,Bachelor's,m,1,36,5.0,5,1.0,0,83.0,0,6.0,83.0
522,Procurement,Bachelor's,m,1,29,4.0,2,0.0,0,69.0,0,4.0,130.5
523,Sales & Marketing,Bachelor's,f,1,42,3.0,9,0.0,0,47.0,0,3.0,47.0
524,Sales & Marketing,Bachelor's,m,1,29,3.0,1,0.0,0,51.0,0,,51.0
525,Technology,Master's & above,m,1,38,4.0,10,0.0,0,79.0,0,4.0,130.5
526,Procurement,Bachelor's,f,1,42,4.0,13,1.0,0,72.0,0,5.0,72.0
527,Legal,Master's & above,m,1,39,3.0,9,0.0,0,60.0,0,3.0,60.0
528,Technology,Bachelor's,f,1,32,3.0,6,0.0,0,81.0,0,3.0,81.0
529,Operations,Bachelor's,f,1,34,3.0,8,1.0,0,53.0,1,4.0,106.0
530,Technology,Master's & above,m,1,33,1.5,3,0.0,0,81.0,0,1.0,81.0
531,Sales & Marketing,Bachelor's,m,1,33,3.0,8,1.0,0,57.0,0,4.0,57.0
532,Finance,Bachelor's,f,1,29,3.0,7,1.0,0,60.0,0,4.0,60.0
533,Sales & Marketing,Master's & above,f,1,41,1.5,9,0.0,0,54.0,0,1.0,54.0
534,Operations,Master's & above,f,1,38,3.0,9,0.0,0,59.0,0,3.0,59.0
535,Operations,Bachelor's,f,1,37,1.5,7,0.0,0,62.0,0,1.0,62.0
536,Sales & Marketing,Bachelor's,m,1,31,3.0,3,0.0,0,46.0,0,3.0,46.0
537,Operations,Master's & above,f,1,30,3.0,6,1.0,0,56.0,0,4.0,56.0
538,Analytics,Bachelor's,m,1,29,5.0,4,0.0,0,83.0,0,5.0,83.0
539,HR,Bachelor's,m,1,31,3.0,2,0.0,0,47.0,0,3.0,47.0
540,Operations,Bachelor's,m,1,37,2.0,8,0.0,0,57.0,0,2.0,57.0
541,Sales & Marketing,Bachelor's,m,1,50,3.0,5,0.0,0,46.0,0,3.0,92.0
542,Sales & Marketing,Bachelor's,m,1,29,3.0,1,0.0,0,49.0,0,,49.0
543,Sales & Marketing,Bachelor's,m,1,49,2.0,13,0.0,0,48.0,0,2.0,48.0
544,Sales & Marketing,Master's & above,f,1,30,2.0,6,0.0,0,45.0,0,2.0,45.0
545,Operations,Bachelor's,m,1,37,5.0,8,1.0,0,63.0,1,6.0,130.5
546,Technology,Bachelor's,m,1,27,5.0,3,0.0,0,83.0,1,5.0,83.0
547,Sales & Marketing,Master's & above,f,1,34,3.0,5,0.0,0,65.0,1,3.0,65.0
548,Procurement,Bachelor's,m,1,35,3.0,2,0.0,0,70.0,0,4.0,70.0
549,Operations,Master's & above,m,1,44,5.0,13,0.0,0,64.0,0,5.0,64.0
550,Operations,Bachelor's,m,1,30,3.0,6,1.0,0,61.0,0,4.0,61.0
551,Procurement,Master's & above,m,1,32,3.0,6,0.0,0,68.0,0,3.0,130.5
552,Sales & Marketing,Master's & above,m,1,37,1.5,10,0.0,0,49.0,0,1.0,49.0
553,Operations,Bachelor's,m,1,34,4.0,2,0.0,0,61.0,0,4.0,61.0
554,Sales & Marketing,Bachelor's,m,1,26,3.0,1,0.0,0,45.0,0,,130.5
555,Technology,Bachelor's,m,1,28,3.0,1,1.0,0,72.0,0,,72.0
556,Operations,Bachelor's,m,1,31,4.0,2,1.0,0,60.0,0,5.0,60.0
557,Sales & Marketing,Bachelor's,m,1,35,3.0,8,1.0,0,54.0,0,4.0,54.0
558,Sales & Marketing,Master's & above,m,1,31,5.0,9,1.0,0,50.0,0,6.0,50.0
559,HR,Master's & above,f,1,45,3.0,13,0.0,0,60.0,0,3.0,60.0
560,Operations,Bachelor's,f,1,32,2.0,6,1.0,0,57.0,1,3.0,57.0
561,Sales & Marketing,Master's & above,m,1,32,3.0,5,0.0,0,49.0,0,3.0,49.0
562,Sales & Marketing,Bachelor's,m,1,32,3.0,7,1.0,0,47.0,1,4.0,47.0
563,Technology,Master's & above,f,1,40,3.0,3,0.0,0,82.0,0,3.0,82.0
564,Technology,Below Secondary,m,1,24,3.0,2,0.0,0,79.0,0,3.0,79.0
565,Procurement,Bachelor's,m,1,32,4.0,5,0.0,0,72.0,0,4.0,72.0
566,Sales & Marketing,Bachelor's,f,1,37,5.0,4,0.0,0,55.0,0,5.0,55.0
567,Technology,Bachelor's,f,1,29,3.0,6,0.0,0,75.0,0,3.0,75.0
568,Finance,Bachelor's,m,1,35,3.0,5,1.0,0,60.0,0,4.0,60.0
569,Operations,Bachelor's,f,1,47,1.5,2,1.0,0,62.0,0,2.0,62.0
570,Finance,Master's & above,m,1,35,5.0,4,0.0,0,62.0,0,5.0,62.0
571,Procurement,Bachelor's,m,1,34,3.0,5,0.0,0,72.0,0,3.0,72.0
572,Analytics,Bachelor's,m,1,29,5.0,4,0.0,0,87.0,0,5.0,130.5
573,Technology,Bachelor's,m,1,38,2.0,7,0.0,0,81.0,0,2.0,81.0
574,Analytics,Bachelor's,m,1,30,5.0,7,1.0,0,82.0,0,6.0,130.5
575,Technology,Bachelor's,f,1,30,4.0,5,0.0,0,78.0,0,4.0,78.0
576,Technology,Master's & above,m,1,48,4.0,4,0.0,0,75.0,0,4.0,75.0
577,Operations,Master's & above,f,1,41,5.0,3,0.0,0,59.0,0,5.0,59.0
578,Sales & Marketing,Bachelor's,m,1,35,4.0,6,0.0,0,45.0,0,4.0,45.0
579,Analytics,Bachelor's,m,1,38,5.0,7,0.0,0,89.0,0,5.0,89.0
580,Analytics,Bachelor's,m,1,39,5.0,11,1.0,0,89.0,0,6.0,89.0
581,Sales & Marketing,Bachelor's,m,1,46,3.0,13,0.0,0,47.0,0,3.0,47.0
582,Sales & Marketing,Master's & above,m,1,49,1.5,13,0.0,0,51.0,0,1.0,51.0
583,Procurement,Below Secondary,m,1,26,3.0,4,0.0,0,67.0,0,3.0,67.0
584,Technology,Bachelor's,m,1,37,3.0,8,0.0,0,79.0,0,3.0,79.0
585,Sales & Marketing,Master's & above,m,1,35,1.5,8,0.0,0,51.0,0,1.0,51.0
586,HR,Master's & above,f,1,29,3.0,2,0.0,0,45.0,0,3.0,45.0
587,Sales & Marketing,Bachelor's,m,1,31,2.0,7,0.0,0,48.0,0,2.0,130.5
588,Procurement,Bachelor's,f,1,35,4.0,8,0.0,0,68.0,0,4.0,68.0
589,Procurement,Master's & above,f,1,38,3.0,2,0.0,0,96.0,1,3.0,96.0
590,Technology,Master's & above,m,1,30,4.0,2,1.0,0,83.0,0,5.0,130.5
591,Sales & Marketing,Bachelor's,m,1,37,5.0,10,0.0,0,48.0,0,5.0,48.0
592,Procurement,Bachelor's,m,1,33,1.5,8,0.0,0,66.0,0,1.0,66.0
593,Procurement,Master's & above,f,1,32,2.0,9,0.0,0,88.0,1,2.0,88.0
594,Technology,Master's & above,m,1,38,2.0,8,0.0,0,78.0,0,2.0,78.0
595,Sales & Marketing,Bachelor's,m,1,29,4.0,2,0.0,0,47.0,0,4.0,47.0
596,Technology,Bachelor's,f,1,30,5.0,2,1.0,0,85.0,0,6.0,130.5
597,Operations,Master's & above,f,1,43,4.0,5,1.0,0,58.0,0,5.0,58.0
598,Procurement,Master's & above,m,1,34,3.0,4,1.0,0,66.0,0,4.0,66.0
599,Sales & Marketing,Master's & above,m,1,44,3.0,13,0.0,0,49.0,0,3.0,49.0
600,Operations,Bachelor's,m,1,34,3.0,7,0.0,0,60.0,0,3.0,60.0
