employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
46975,Operations,region_31,Bachelor's,m,sourcing,1,31,3.0,5,1,0,61,0
64737,Analytics,region_29,,m,other,1,29,,1,0,0,82,0
22910,Legal,region_11,Bachelor's,m,other,1,30,3.0,3,0,0,62,0
39858,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,33,5.0,6,1,0,48,1
73544,Analytics,region_32,Bachelor's,m,other,1,31,2.0,7,0,0,89,0
42986,Technology,region_2,Bachelor's,m,other,4,25,3.0,2,0,0,79,0
20003,Technology,region_16,Bachelor's,f,sourcing,2,35,3.0,7,0,0,82,0
44219,Analytics,region_15,Bachelor's,m,other,1,29,5.0,5,1,0,86,0
9143,Technology,region_5,Master's & above,m,sourcing,1,45,3.0,22,0,0,76,0
10420,Operations,region_22,Bachelor's,f,other,1,31,3.0,2,0,0,58,0
32405,Analytics,region_26,Bachelor's,m,other,1,31,5.0,8,1,0,88,0
57375,Sales & Marketing,region_25,Bachelor's,m,sourcing,3,34,3.0,6,0,0,50,0
56547,Procurement,region_22,Bachelor's,f,other,1,29,5.0,2,1,0,69,0
55808,Sales & Marketing,region_28,Bachelor's,m,other,1,25,,1,1,0,54,0
15173,Sales & Marketing,region_28,Master's & above,m,other,1,37,3.0,10,0,0,49,0
8876,Operations,region_2,Master's & above,m,sourcing,1,39,5.0,5,1,0,56,0
13343,Sales & Marketing,region_14,Bachelor's,m,other,1,43,5.0,13,1,0,50,0
30974,Sales & Marketing,region_7,Bachelor's,f,other,2,36,3.0,7,0,0,47,0
10801,HR,region_2,Master's & above,f,sourcing,1,48,3.0,5,0,0,53,0
49323,Legal,region_20,Bachelor's,m,other,1,31,4.0,5,1,0,62,0
6809,Analytics,region_26,Bachelor's,m,other,1,38,4.0,8,0,0,82,0
58619,Operations,region_7,Bachelor's,m,other,1,27,4.0,2,0,0,57,0
41725,Operations,region_16,Bachelor's,m,sourcing,1,37,3.0,10,1,0,58,0
14921,Sales & Marketing,region_6,Bachelor's,f,other,2,32,3.0,9,0,0,46,0
75497,HR,region_2,Bachelor's,f,other,1,46,3.0,3,0,0,54,0
34677,Sales & Marketing,region_2,Bachelor's,m,other,1,60,5.0,14,0,0,48,0
60959,Operations,region_22,Bachelor's,m,other,1,40,4.0,4,1,0,56,0
49176,Technology,region_2,Below Secondary,m,referred,1,22,5.0,2,1,0,76,0
5898,Sales & Marketing,region_2,Master's & above,f,sourcing,1,39,3.0,9,1,0,53,0
43911,Operations,region_26,Bachelor's,f,other,1,33,4.0,5,0,0,62,0
46343,Technology,region_26,Master's & above,m,sourcing,1,31,5.0,3,1,0,83,0
50896,Technology,region_16,Bachelor's,m,sourcing,1,28,5.0,5,0,0,82,1
75767,Analytics,region_32,Bachelor's,m,other,1,28,,1,0,0,87,0
57604,Analytics,region_22,Bachelor's,f,sourcing,1,32,5.0,3,1,0,88,1
12981,Analytics,region_31,Bachelor's,m,other,2,30,3.0,3,0,0,83,0
27165,Procurement,region_30,Master's & above,m,other,1,33,3.0,7,0,0,68,0
4586,Sales & Marketing,region_26,,m,other,2,24,3.0,2,0,0,52,0
31144,Operations,region_7,Bachelor's,m,other,1,35,4.0,3,0,0,66,0
60505,Sales & Marketing,region_2,Master's & above,m,sourcing,1,37,3.0,8,0,0,52,0
42370,HR,region_2,Below Secondary,f,other,1,20,4.0,2,0,0,50,0
67297,Operations,region_2,Bachelor's,f,other,1,34,1.0,3,0,0,56,0
77954,Operations,region_16,Bachelor's,m,other,2,31,5.0,2,0,0,58,0
11569,Sales & Marketing,region_2,Master's & above,m,other,2,52,5.0,9,0,0,52,0
38476,Sales & Marketing,region_2,Master's & above,m,other,3,40,1.0,12,0,0,43,0
67808,Procurement,region_4,Master's & above,f,sourcing,2,41,3.0,7,0,0,72,0
20858,Finance,region_22,Bachelor's,m,other,2,30,3.0,9,0,0,63,0
5795,Sales & Marketing,region_1,Master's & above,m,other,1,43,3.0,8,0,0,51,0
63959,Sales & Marketing,region_7,Master's & above,m,sourcing,1,40,5.0,14,0,0,45,0
61482,Operations,region_7,Master's & above,f,sourcing,2,38,4.0,9,1,0,65,0
42843,Sales & Marketing,region_7,Bachelor's,f,other,1,39,1.0,6,0,0,49,0
67887,Sales & Marketing,region_2,Master's & above,m,other,2,35,3.0,7,0,0,56,0
40724,Sales & Marketing,region_2,Master's & above,f,sourcing,1,39,4.0,5,1,0,46,0
40869,Sales & Marketing,region_2,Master's & above,m,other,1,57,5.0,11,1,0,50,0
54592,Sales & Marketing,region_1,Master's & above,m,other,2,34,4.0,7,0,0,50,0
37102,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,32,3.0,7,0,0,49,0
32311,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,32,1.0,2,1,0,53,0
26057,Operations,region_15,Master's & above,f,other,2,37,4.0,9,0,0,63,0
15170,Procurement,region_16,Bachelor's,f,other,1,36,4.0,7,1,0,70,0
4144,HR,region_11,Bachelor's,f,other,1,32,5.0,7,1,0,47,0
33031,Legal,region_13,Master's & above,m,other,1,37,2.0,8,0,0,58,0
50491,Sales & Marketing,region_12,Bachelor's,m,other,1,31,1.0,5,0,0,46,0
54318,Procurement,region_17,Bachelor's,m,sourcing,1,50,5.0,18,1,0,70,0
73782,Sales & Marketing,region_10,Master's & above,m,sourcing,1,34,5.0,4,1,0,51,0
57296,HR,region_2,Bachelor's,f,referred,1,26,4.0,2,0,0,50,0
42862,Operations,region_2,Master's & above,m,other,1,41,2.0,6,0,0,57,0
12381,Procurement,region_17,Bachelor's,f,sourcing,1,46,4.0,3,0,0,70,0
23772,Technology,region_22,Bachelor's,f,other,1,23,3.0,2,1,1,84,0
24931,Procurement,region_2,Master's & above,m,sourcing,1,47,5.0,16,0,0,72,0
9089,Analytics,region_34,Bachelor's,m,other,1,32,1.0,7,0,0,84,0
60606,Technology,region_23,Master's & above,m,other,1,36,1.0,5,0,0,80,0
17329,R&D,region_2,Bachelor's,m,other,3,27,5.0,2,0,0,86,0
18108,Sales & Marketing,region_17,Bachelor's,m,other,1,30,5.0,7,1,0,48,0
59904,Sales & Marketing,region_30,Bachelor's,m,other,2,30,3.0,6,0,0,50,0
34287,Technology,region_28,Bachelor's,f,sourcing,1,28,3.0,6,0,0,75,0
71359,Sales & Marketing,region_2,Bachelor's,m,referred,1,27,2.0,4,0,0,49,0
19022,Technology,region_7,Bachelor's,m,sourcing,2,30,2.0,2,0,0,79,0
43360,Procurement,region_17,Bachelor's,f,sourcing,1,36,5.0,3,1,0,71,1
38371,Technology,region_22,Bachelor's,m,other,1,32,3.0,6,1,0,81,0
15523,HR,region_22,Master's & above,m,sourcing,1,38,1.0,7,0,0,46,0
13880,Operations,region_13,Master's & above,f,sourcing,2,35,3.0,7,0,0,60,0
62355,Technology,region_33,Master's & above,m,sourcing,1,57,4.0,18,0,1,78,0
33201,Sales & Marketing,region_24,Master's & above,m,other,1,34,3.0,7,0,0,47,0
74424,Sales & Marketing,region_11,Bachelor's,m,sourcing,2,39,3.0,11,0,0,47,0
3827,Operations,region_6,Bachelor's,f,sourcing,1,35,4.0,9,0,0,56,0
21249,Operations,region_22,Master's & above,f,other,2,31,3.0,2,0,0,62,0
56070,Operations,region_7,Bachelor's,m,other,1,31,4.0,6,0,0,56,0
38563,Analytics,region_2,Master's & above,m,other,1,31,2.0,3,1,0,84,0
39311,Finance,region_4,Bachelor's,f,sourcing,1,29,2.0,5,0,0,62,0
68010,Procurement,region_2,Bachelor's,f,other,1,35,5.0,9,1,0,69,1
71591,Procurement,region_22,Bachelor's,f,sourcing,1,25,,1,1,0,67,0
42926,Operations,region_27,Bachelor's,f,sourcing,1,34,3.0,9,0,0,61,0
40038,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,49,5.0,6,0,0,52,0
73267,Procurement,region_20,Bachelor's,f,other,2,30,3.0,4,1,0,68,0
47973,Sales & Marketing,region_2,Bachelor's,m,referred,1,38,5.0,7,0,0,49,0
22953,Sales & Marketing,region_2,Master's & above,m,other,1,33,4.0,7,0,0,56,0
35003,Sales & Marketing,region_22,Bachelor's,m,referred,1,28,3.0,1,0,0,50,0
7870,Finance,region_13,Bachelor's,f,sourcing,2,27,2.0,4,0,0,59,0
1517,Technology,region_28,Bachelor's,f,other,1,27,1.0,2,0,0,77,0
39052,Operations,region_20,Bachelor's,f,other,1,36,3.0,5,0,0,60,0
20797,Analytics,region_22,Master's & above,m,sourcing,2,39,3.0,5,0,0,90,0
55215,HR,region_7,Bachelor's,m,other,1,25,,1,0,0,49,0
70205,Sales & Marketing,region_4,Master's & above,f,other,1,38,3.0,3,1,0,51,0
65763,Technology,region_2,Bachelor's,m,other,1,36,4.0,3,0,0,80,0
44327,HR,region_2,Bachelor's,m,other,1,34,3.0,6,0,0,48,0
44177,Analytics,region_30,Bachelor's,m,other,1,30,4.0,2,1,0,81,0
49732,R&D,region_2,Master's & above,m,sourcing,2,34,3.0,4,0,0,81,0
13387,Technology,region_23,Bachelor's,f,sourcing,2,33,3.0,6,0,0,79,0
4196,Sales & Marketing,region_7,,m,other,1,47,1.0,17,0,0,51,0
69545,Procurement,region_13,Bachelor's,f,other,1,28,,1,0,0,70,0
35317,Procurement,region_2,Master's & above,m,other,1,43,3.0,13,0,0,66,0
77139,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,46,2.0,8,0,0,54,0
71416,Sales & Marketing,region_22,Bachelor's,m,other,1,32,1.0,9,0,0,52,0
12215,Analytics,region_15,Master's & above,m,sourcing,3,30,3.0,6,0,0,85,0
70992,Operations,region_3,Master's & above,f,sourcing,1,34,4.0,9,1,0,56,0
39751,Sales & Marketing,region_28,,m,sourcing,1,33,5.0,9,1,0,51,0
54532,Technology,region_22,Bachelor's,m,other,1,33,1.0,8,0,0,80,0
56330,Technology,region_2,Bachelor's,m,sourcing,3,26,3.0,2,0,0,82,0
10974,Procurement,region_2,Bachelor's,m,sourcing,2,55,5.0,6,0,0,86,1
4568,Technology,region_2,Master's & above,m,sourcing,2,44,4.0,13,1,0,81,0
53706,Operations,region_2,Bachelor's,m,sourcing,1,58,5.0,2,1,0,57,0
29585,Finance,region_8,Bachelor's,m,sourcing,1,27,,1,0,0,58,0
3123,Technology,region_2,Below Secondary,m,referred,1,25,,1,1,0,76,0
25291,Operations,region_19,Bachelor's,m,other,1,40,5.0,3,1,0,55,1
54185,Finance,region_2,Bachelor's,m,sourcing,1,27,,1,1,0,57,0
48795,HR,region_31,Bachelor's,f,sourcing,1,26,5.0,5,0,0,50,0
43470,Sales & Marketing,region_2,Bachelor's,m,other,1,59,3.0,4,1,0,51,1
6990,Analytics,region_22,Bachelor's,m,sourcing,2,27,5.0,4,1,0,89,0
28048,Sales & Marketing,region_5,Bachelor's,m,other,1,37,2.0,10,0,0,49,0
71487,Technology,region_22,Master's & above,m,other,2,31,4.0,4,1,0,79,0
63557,Procurement,region_10,Master's & above,m,other,1,33,5.0,2,1,1,91,1
46978,Technology,region_2,Bachelor's,m,referred,1,41,3.0,15,0,0,86,0
21284,Sales & Marketing,region_2,Master's & above,f,other,1,56,3.0,15,0,0,50,0
36292,Operations,region_20,Bachelor's,f,other,1,28,1.0,2,0,0,63,0
65856,Operations,region_30,Bachelor's,m,sourcing,1,27,,1,1,0,59,0
68290,Technology,region_6,Bachelor's,f,sourcing,1,26,,1,0,0,84,0
4912,Procurement,region_4,Master's & above,f,other,3,32,2.0,5,0,0,72,0
65003,Sales & Marketing,region_29,Master's & above,m,other,1,35,,1,0,0,47,0
61114,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,35,2.0,8,0,0,53,0
7857,Sales & Marketing,region_10,Bachelor's,m,other,1,28,4.0,3,0,0,51,0
44693,Analytics,region_21,Bachelor's,m,sourcing,2,38,3.0,4,0,0,86,0
22118,Sales & Marketing,region_20,Bachelor's,m,other,1,46,3.0,15,0,0,48,0
5506,Sales & Marketing,region_33,Bachelor's,m,other,1,34,2.0,8,0,0,48,0
7455,Sales & Marketing,region_3,Bachelor's,m,other,1,43,1.0,15,0,0,49,0
30617,Sales & Marketing,region_28,Bachelor's,f,other,1,29,3.0,2,0,0,55,0
77748,Sales & Marketing,region_22,,m,other,3,25,,1,0,0,45,0
24783,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,32,2.0,2,0,0,51,0
22224,Procurement,region_2,Master's & above,f,sourcing,4,59,3.0,13,0,0,74,0
27848,Analytics,region_15,Bachelor's,m,other,1,34,3.0,3,0,0,87,0
9732,Legal,region_2,Bachelor's,m,other,1,33,4.0,2,0,0,56,0
47873,Procurement,region_15,Bachelor's,m,other,1,30,3.0,5,0,0,86,1
16126,Procurement,region_2,Below Secondary,f,other,1,23,3.0,2,0,0,66,0
48607,Operations,region_6,Bachelor's,f,sourcing,1,32,4.0,3,0,0,62,0
414,HR,region_2,Master's & above,f,referred,1,37,5.0,4,1,0,47,0
31468,R&D,region_4,Master's & above,m,sourcing,1,35,5.0,6,1,0,86,0
37199,Technology,region_5,Bachelor's,m,other,1,30,,1,0,0,79,0
23388,Analytics,region_26,Bachelor's,m,other,1,27,4.0,2,0,0,87,0
35782,Operations,region_7,Bachelor's,m,sourcing,1,39,5.0,11,1,0,56,0
56787,Sales & Marketing,region_2,Master's & above,f,sourcing,1,45,3.0,11,0,0,43,0
53608,Technology,region_1,Master's & above,f,other,1,37,2.0,4,1,0,79,0
6770,Analytics,region_13,Bachelor's,m,other,1,35,3.0,10,0,0,85,0
13416,Procurement,region_15,Bachelor's,f,other,1,38,3.0,9,0,1,67,0
4906,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,42,5.0,6,1,0,52,0
76639,Technology,region_6,Master's & above,f,sourcing,1,41,3.0,7,0,0,76,0
61975,HR,region_2,Below Secondary,f,referred,1,25,,1,0,0,51,0
7704,Operations,region_5,Bachelor's,m,other,1,39,4.0,7,1,0,57,0
43615,Analytics,region_31,Bachelor's,m,other,3,34,5.0,10,1,0,83,1
36885,Sales & Marketing,region_7,Bachelor's,m,other,1,47,3.0,16,0,0,52,0
37446,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,51,4.0,3,1,0,66,1
48766,Technology,region_7,Bachelor's,f,sourcing,1,24,,1,1,0,80,0
20141,Sales & Marketing,region_23,Master's & above,m,other,1,39,5.0,3,1,0,52,0
24007,Operations,region_32,Bachelor's,m,other,1,34,3.0,7,0,0,64,0
16290,Operations,region_34,Master's & above,m,sourcing,1,33,3.0,6,0,0,63,0
38686,Technology,region_5,Master's & above,m,other,1,34,4.0,10,0,0,81,0
17556,Technology,region_7,Master's & above,m,other,1,50,2.0,13,0,0,81,0
29385,Operations,region_1,Bachelor's,f,sourcing,2,32,1.0,5,1,0,61,0
64734,Technology,region_2,Master's & above,m,sourcing,1,50,3.0,19,0,0,78,0
26927,Analytics,region_22,Bachelor's,m,sourcing,1,28,3.0,4,0,0,85,0
23497,Operations,region_31,Bachelor's,f,sourcing,1,30,3.0,4,1,0,64,0
24386,Technology,region_28,Master's & above,f,other,2,32,2.0,8,0,0,78,0
21322,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,32,3.0,7,1,0,51,0
73306,Procurement,region_2,Bachelor's,m,sourcing,1,49,3.0,19,0,0,72,0
34743,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,34,1.0,7,0,0,51,0
27579,Operations,region_22,Master's & above,m,other,1,58,4.0,31,0,0,62,0
63492,HR,region_22,Master's & above,m,sourcing,1,36,3.0,9,0,0,47,0
70767,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,38,5.0,10,1,0,51,0
59394,Analytics,region_2,,m,other,2,24,2.0,3,0,0,88,0
26449,Procurement,region_26,Bachelor's,m,other,2,30,,1,1,0,66,0
475,Sales & Marketing,region_26,Bachelor's,m,other,1,40,5.0,11,0,0,51,0
23860,Operations,region_22,Master's & above,f,sourcing,2,34,3.0,3,0,0,77,1
6683,Operations,region_2,Bachelor's,f,other,1,47,5.0,13,0,0,57,0
25502,Sales & Marketing,region_3,Bachelor's,m,other,1,28,5.0,5,0,0,53,0
15263,Technology,region_7,Master's & above,f,sourcing,1,51,4.0,16,1,0,79,0
47525,Analytics,region_3,Bachelor's,m,other,1,36,5.0,5,1,0,83,0
71997,Procurement,region_22,Bachelor's,m,sourcing,4,29,4.0,2,0,0,69,0
71790,Sales & Marketing,region_16,Bachelor's,f,other,1,42,3.0,9,0,0,47,0
8663,Sales & Marketing,region_1,Bachelor's,m,other,1,29,,1,0,0,51,0
21397,Technology,region_2,Master's & above,m,other,5,38,4.0,10,0,0,79,0
3086,Procurement,region_2,Bachelor's,f,sourcing,1,42,4.0,14,1,0,72,0
70725,Legal,region_7,Master's & above,m,other,1,39,3.0,9,0,0,60,0
73274,Technology,region_13,Bachelor's,f,other,1,32,3.0,6,0,0,81,0
23473,Operations,region_7,Bachelor's,f,sourcing,2,34,3.0,8,1,0,53,1
38955,Technology,region_7,Master's & above,m,sourcing,1,33,1.0,3,0,0,81,0
74033,Sales & Marketing,region_27,Bachelor's,m,other,1,33,3.0,8,1,0,57,0
54673,Finance,region_2,Bachelor's,f,other,1,29,3.0,7,1,0,60,0
51692,Sales & Marketing,region_13,Master's & above,f,sourcing,1,41,1.0,9,0,0,54,0
48476,Operations,region_27,Master's & above,f,other,1,38,3.0,9,0,0,59,0
77431,Operations,region_4,Bachelor's,f,other,1,37,1.0,7,0,0,62,0
56950,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,31,3.0,3,0,0,46,0
52223,Operations,region_4,Master's & above,f,other,1,30,3.0,6,1,0,56,0
59523,Analytics,region_16,Bachelor's,m,sourcing,1,29,5.0,4,0,0,83,0
2791,HR,region_31,Bachelor's,m,other,1,31,3.0,2,0,0,47,0
75869,Operations,region_7,Bachelor's,m,sourcing,1,37,2.0,8,0,0,57,0
48432,Sales & Marketing,region_2,Bachelor's,m,other,2,50,3.0,5,0,0,46,0
5363,Sales & Marketing,region_4,Bachelor's,m,other,1,29,,1,0,0,49,0
6689,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,49,2.0,16,0,0,48,0
25169,Sales & Marketing,region_1,Master's & above,f,sourcing,1,30,2.0,6,0,0,45,0
40947,Operations,region_22,Bachelor's,m,other,3,37,5.0,8,1,0,63,1
74563,Technology,region_2,Bachelor's,m,other,1,27,5.0,3,0,0,83,1
399,Sales & Marketing,region_4,Master's & above,f,other,1,34,3.0,5,0,0,65,1
25072,Procurement,region_30,Bachelor's,m,other,1,35,3.0,2,0,1,70,0
18694,Operations,region_15,Master's & above,m,sourcing,1,44,5.0,15,0,0,64,0
69105,Operations,region_20,Bachelor's,m,sourcing,1,30,3.0,6,1,0,61,0
55875,Procurement,region_13,Master's & above,m,other,2,32,3.0,6,0,0,68,0
3186,Sales & Marketing,region_21,Master's & above,m,other,1,37,1.0,10,0,0,49,0
25967,Operations,region_7,Bachelor's,m,sourcing,1,34,4.0,2,0,0,61,0
20921,Sales & Marketing,region_27,Bachelor's,m,other,3,26,,1,0,0,45,0
33211,Technology,region_6,Bachelor's,m,other,1,28,,1,1,0,72,0
30337,Operations,region_31,Bachelor's,m,sourcing,1,31,4.0,2,1,0,60,0
17900,Sales & Marketing,region_2,Bachelor's,m,other,1,35,3.0,8,1,0,54,0
34851,Sales & Marketing,region_13,Master's & above,m,referred,1,31,5.0,9,1,0,50,0
42764,HR,region_7,Master's & above,f,other,1,45,3.0,16,0,0,60,0
36649,Operations,region_22,Bachelor's,f,other,1,32,2.0,6,1,0,57,1
43319,Sales & Marketing,region_16,Master's & above,m,sourcing,1,32,3.0,5,0,0,49,0
20022,Sales & Marketing,region_8,Bachelor's,m,other,1,32,3.0,7,1,0,47,1
14649,Technology,region_26,Master's & above,f,other,1,40,3.0,3,0,0,82,0
27351,Technology,region_27,Below Secondary,m,sourcing,1,24,3.0,2,0,0,79,0
55819,Procurement,region_22,Bachelor's,m,other,1,32,4.0,5,0,0,72,0
15407,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,37,5.0,4,0,0,55,0
35238,Technology,region_22,Bachelor's,f,sourcing,1,29,3.0,6,0,0,75,0
12596,Finance,region_2,Bachelor's,m,sourcing,1,35,3.0,5,1,0,60,0
58559,Operations,region_2,Bachelor's,f,sourcing,1,47,1.0,2,1,0,62,0
76376,Finance,region_28,Master's & above,m,other,1,35,5.0,4,0,0,62,0
23539,Procurement,region_7,Bachelor's,m,other,1,34,3.0,5,0,0,72,0
66199,Analytics,region_11,Bachelor's,m,sourcing,2,29,5.0,4,0,0,87,0
70500,Technology,region_17,Bachelor's,m,sourcing,1,38,2.0,7,0,0,81,0
24580,Analytics,region_20,Bachelor's,m,other,2,30,5.0,7,1,0,82,0
19759,Technology,region_7,Bachelor's,f,sourcing,1,30,4.0,5,0,0,78,0
42715,Technology,region_22,Master's & above,m,sourcing,1,48,4.0,4,0,0,75,0
23222,Operations,region_6,Master's & above,f,sourcing,1,41,5.0,3,0,0,59,0
48826,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,35,4.0,6,0,0,45,0
50341,Analytics,region_4,Bachelor's,m,other,1,38,5.0,7,0,0,89,0
43725,Analytics,region_2,Bachelor's,m,other,1,39,5.0,11,1,0,89,0
48510,Sales & Marketing,region_2,,m,sourcing,1,46,3.0,15,0,0,47,0
21719,Sales & Marketing,region_23,Master's & above,m,other,1,49,1.0,19,0,0,51,0
55043,Procurement,region_2,Below Secondary,m,sourcing,1,26,3.0,4,0,0,67,0
9272,Technology,region_14,Bachelor's,m,other,1,37,3.0,8,0,0,79,0
75585,Sales & Marketing,region_13,Master's & above,m,sourcing,1,35,1.0,8,0,0,51,0
39628,HR,region_22,Master's & above,f,sourcing,1,29,3.0,2,0,0,45,0
33596,Sales & Marketing,region_34,Bachelor's,m,other,4,31,2.0,7,0,0,48,0
20257,Procurement,region_2,Bachelor's,f,sourcing,1,35,4.0,8,0,0,68,0
12100,Procurement,region_15,Master's & above,f,other,1,38,3.0,2,0,0,96,1
59443,Technology,region_2,Master's & above,m,other,2,30,4.0,2,1,0,83,0
62907,Sales & Marketing,region_28,Bachelor's,m,other,1,37,5.0,10,0,0,48,0
65226,Procurement,region_7,Bachelor's,m,sourcing,1,33,1.0,8,0,0,66,0
31379,Procurement,region_8,Master's & above,f,other,1,32,2.0,9,0,0,88,1
27090,Technology,region_13,Master's & above,m,sourcing,1,38,2.0,8,0,0,78,0
66950,Sales & Marketing,region_2,,m,other,1,29,4.0,2,0,0,47,0
55480,Technology,region_2,Bachelor's,f,sourcing,3,30,5.0,2,1,0,85,0
38072,Operations,region_8,Master's & above,f,other,1,43,4.0,5,1,0,58,0
31081,Procurement,region_15,Master's & above,m,sourcing,1,34,3.0,4,1,0,66,0
38389,Sales & Marketing,region_8,Master's & above,m,other,1,44,3.0,17,0,0,49,0
51274,Operations,region_28,Bachelor's,m,sourcing,1,34,3.0,7,0,0,60,0
54805,Procurement,region_7,Bachelor's,m,other,1,33,1.0,7,0,0,71,0
77424,Procurement,region_5,Bachelor's,m,other,1,35,4.0,5,0,0,73,0
48395,Procurement,region_7,Master's & above,m,other,1,37,3.0,10,0,0,70,0
17570,Procurement,region_2,Bachelor's,f,sourcing,1,43,5.0,16,1,0,68,0
2980,Analytics,region_22,Master's & above,f,other,1,32,2.0,2,0,0,88,0
42302,Procurement,region_2,Bachelor's,f,referred,1,32,3.0,3,0,0,83,1
49161,Technology,region_2,Master's & above,m,sourcing,2,38,3.0,3,1,0,78,0
40979,Sales & Marketing,region_13,Bachelor's,m,other,1,44,4.0,3,0,0,54,0
17960,Sales & Marketing,region_5,Master's & above,m,other,2,43,3.0,7,0,0,49,0
23951,Technology,region_28,Bachelor's,m,sourcing,5,30,5.0,4,1,0,79,0
14873,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,27,1.0,4,0,0,45,0
35418,Operations,region_13,Bachelor's,m,other,1,33,3.0,10,0,0,62,0
23072,Technology,region_12,Bachelor's,m,sourcing,1,32,1.0,3,0,0,79,0
74169,Operations,region_16,Bachelor's,m,other,1,36,3.0,9,0,0,58,0
26539,Sales & Marketing,region_1,Master's & above,m,other,1,42,1.0,9,0,0,52,0
13176,Operations,region_7,Master's & above,f,sourcing,1,38,4.0,10,0,0,58,0
3458,Operations,region_13,Bachelor's,m,sourcing,3,47,5.0,4,1,0,63,0
29865,Procurement,region_29,Bachelor's,m,other,1,27,3.0,2,0,0,71,0
57443,Technology,region_13,Bachelor's,f,other,1,39,3.0,11,0,0,74,0
53979,Finance,region_13,Bachelor's,m,sourcing,2,31,3.0,6,0,0,59,0
50792,Operations,region_2,Master's & above,f,sourcing,1,46,5.0,15,1,0,58,0
9524,Finance,region_2,Bachelor's,f,other,3,27,1.0,2,1,0,62,0
57231,Technology,region_2,Bachelor's,m,other,1,60,3.0,29,0,0,81,0
1776,Operations,region_2,Master's & above,m,sourcing,1,60,3.0,18,0,0,65,0
62919,Technology,region_26,Bachelor's,m,other,1,35,3.0,6,0,0,79,0
53747,Operations,region_2,Bachelor's,f,referred,1,36,5.0,4,0,0,60,0
3868,Procurement,region_2,Master's & above,m,sourcing,2,38,3.0,11,0,0,64,0
68167,Operations,region_2,Bachelor's,m,other,1,59,3.0,5,0,0,57,0
61499,Operations,region_4,Master's & above,f,other,1,36,5.0,5,1,0,64,0
32027,Sales & Marketing,region_4,Master's & above,m,sourcing,1,48,3.0,5,0,0,63,1
62722,Sales & Marketing,region_27,Bachelor's,m,other,1,28,4.0,4,0,0,47,0
62864,Procurement,region_31,Bachelor's,f,sourcing,2,31,3.0,4,0,0,71,0
1267,Finance,region_5,Bachelor's,m,other,1,26,3.0,1,1,0,61,0
66237,Sales & Marketing,region_31,,m,other,1,28,5.0,5,0,1,59,1
17925,Operations,region_28,Bachelor's,m,other,1,29,4.0,4,1,1,58,0
76659,Procurement,region_17,Bachelor's,f,other,1,30,5.0,9,0,0,98,1
58340,Analytics,region_2,Bachelor's,m,other,1,32,5.0,3,0,0,81,0
16284,Operations,region_20,Master's & above,m,other,1,36,3.0,3,0,0,57,0
71718,Procurement,region_2,Bachelor's,m,sourcing,1,54,2.0,12,0,0,67,0
21001,Procurement,region_2,Master's & above,f,sourcing,2,35,3.0,4,0,0,72,0
19952,Finance,region_2,Bachelor's,m,sourcing,2,34,5.0,2,1,0,58,0
65660,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,30,4.0,7,0,0,49,0
65015,Procurement,region_2,Master's & above,m,other,1,56,1.0,21,0,0,70,0
57224,Operations,region_34,Master's & above,f,sourcing,1,34,3.0,6,0,0,70,1
